student_id,amount,course,ts,date,hour,order_id,n_items_in_order,list_price,price_ratio,discount
165,8450.0,Аналитика про,2026-08-25 07:21:38,2026-08-25,7,6bffb33d9870,1,8950.0,0.9441340782122905,0.05586592178770955
455,8950.0,Backend старт,2026-08-25 07:53:50,2026-08-25,7,386a8a06b0a4,1,8950.0,1.0,0.0
148,7475.0,AI агенты,2026-08-25 09:49:25,2026-08-25,9,1ff7f9433be7,1,8950.0,0.835195530726257,0.16480446927374304
116,7475.0,АВ тестам,2026-08-25 10:01:02,2026-08-25,10,9f3e6fb2d8ae,2,8191.0,0.9125869857160298,0.08741301428397019
116,7475.0,Аналитика про,2026-08-25 10:01:02,2026-08-25,10,9f3e6fb2d8ae,2,8950.0,0.835195530726257,0.16480446927374304
121,8950.0,AI агенты,2026-08-25 11:38:56,2026-08-25,11,80e8328b33c1,1,8950.0,1.0,0.0
138,5750.0,ML про,2026-08-25 12:39:08,2026-08-25,12,5f697b600306,1,8950.0,0.6424581005586593,0.35754189944134074
463,8950.0,ML про,2026-08-25 13:16:31,2026-08-25,13,13399b062dff,1,8950.0,1.0,0.0
560,8950.0,AI агенты,2026-08-25 14:09:51,2026-08-25,14,58332863fb09,1,8950.0,1.0,0.0
140,8450.0,Аналитика старт,2026-08-25 16:01:50,2026-08-25,16,d5732575f543,1,8950.0,0.9441340782122905,0.05586592178770955
202,7475.0,AI агенты,2026-08-25 19:24:14,2026-08-25,19,ce536ea84dbc,2,8950.0,0.835195530726257,0.16480446927374304
202,7475.0,Backend про,2026-08-25 19:24:14,2026-08-25,19,ce536ea84dbc,2,8950.0,0.835195530726257,0.16480446927374304
452,8450.0,AI агенты,2026-08-25 21:09:34,2026-08-25,21,f9baaa96465d,1,8950.0,0.9441340782122905,0.05586592178770955
269,7475.0,Backend про,2026-08-25 22:26:03,2026-08-25,22,ebbcfa6bf19b,1,8950.0,0.835195530726257,0.16480446927374304
163,8450.0,AI агенты,2026-08-26 01:23:32,2026-08-26,1,77f070483b52,1,8950.0,0.9441340782122905,0.05586592178770955
418,7475.0,Backend про,2026-08-26 04:03:43,2026-08-26,4,b59220a2c833,2,8950.0,0.835195530726257,0.16480446927374304
418,7475.0,Backend старт,2026-08-26 04:03:43,2026-08-26,4,b59220a2c833,2,8950.0,0.835195530726257,0.16480446927374304
552,7475.0,Аналитика про,2026-08-26 04:37:12,2026-08-26,4,520431ba00a7,1,8950.0,0.835195530726257,0.16480446927374304
605,8950.0,Алгоритмы про,2026-08-26 07:26:53,2026-08-26,7,c019fd860b9b,1,8950.0,1.0,0.0
178,8950.0,AI агенты,2026-08-26 09:15:13,2026-08-26,9,3690b488a128,1,8950.0,1.0,0.0
599,8950.0,Аналитика старт,2026-08-26 12:25:10,2026-08-26,12,c46af45e1125,1,8950.0,1.0,0.0
466,8950.0,ML про,2026-08-26 13:56:39,2026-08-26,13,90c3a3987443,1,8950.0,1.0,0.0
255,8950.0,ML старт,2026-08-26 14:52:53,2026-08-26,14,ae082f4a375d,1,8950.0,1.0,0.0
587,8450.0,AI агенты,2026-08-26 21:47:21,2026-08-26,21,d284df4f5e3b,1,8950.0,0.9441340782122905,0.05586592178770955
136,7475.0,Backend про,2026-08-27 08:57:04,2026-08-27,8,8ec3e9569384,2,8950.0,0.835195530726257,0.16480446927374304
136,7475.0,AI агенты,2026-08-27 08:57:04,2026-08-27,8,8ec3e9569384,2,8950.0,0.835195530726257,0.16480446927374304
506,8950.0,AI агенты,2026-08-27 12:29:06,2026-08-27,12,3110cfe8573c,1,8950.0,1.0,0.0
526,8950.0,AI агенты,2026-08-27 13:32:56,2026-08-27,13,c606bea6381c,1,8950.0,1.0,0.0
185,6975.0,AI агенты,2026-08-27 14:36:47,2026-08-27,14,ebbc6d2a5bc9,2,8950.0,0.7793296089385475,0.22067039106145248
185,6975.0,ML про,2026-08-27 14:36:47,2026-08-27,14,ebbc6d2a5bc9,2,8950.0,0.7793296089385475,0.22067039106145248
568,7475.0,ML старт,2026-08-27 15:10:07,2026-08-27,15,66deeb32c371,2,8950.0,0.835195530726257,0.16480446927374304
568,7475.0,Аналитика про,2026-08-27 15:10:07,2026-08-27,15,66deeb32c371,2,8950.0,0.835195530726257,0.16480446927374304
191,7462.5,AI агенты,2026-08-27 15:11:14,2026-08-27,15,b00f81225ca8,4,8950.0,0.8337988826815642,0.1662011173184358
191,7462.5,Алгоритмы,2026-08-27 15:11:14,2026-08-27,15,b00f81225ca8,4,9950.0,0.75,0.25
191,7462.5,Мат анализ,2026-08-27 15:11:14,2026-08-27,15,b00f81225ca8,4,9950.0,0.75,0.25
191,7462.5,Теория вероятностей,2026-08-27 15:11:14,2026-08-27,15,b00f81225ca8,4,9950.0,0.75,0.25
39,9950.0,Мат анализ,2026-08-27 17:02:28,2026-08-27,17,84abd7d7504c,1,9950.0,1.0,0.0
61,6975.0,ML старт,2026-08-27 19:44:33,2026-08-27,19,2b9a664542d5,2,8950.0,0.7793296089385475,0.22067039106145248
61,6975.0,ML про,2026-08-27 19:44:33,2026-08-27,19,2b9a664542d5,2,8950.0,0.7793296089385475,0.22067039106145248
11,6975.0,ML старт,2026-08-27 20:09:27,2026-08-27,20,e7c83c17b7fe,1,8950.0,0.7793296089385475,0.22067039106145248
122,7475.0,ML про,2026-08-27 20:55:44,2026-08-27,20,9df4904b3c3b,2,8950.0,0.835195530726257,0.16480446927374304
122,7475.0,ML старт,2026-08-27 20:55:44,2026-08-27,20,9df4904b3c3b,2,8950.0,0.835195530726257,0.16480446927374304
177,8950.0,Аналитика старт,2026-08-28 10:47:56,2026-08-28,10,59c756a6082c,1,8950.0,1.0,0.0
219,9950.0,Мат анализ,2026-08-28 13:23:53,2026-08-28,13,4069c787a001,1,9950.0,1.0,0.0
322,7475.0,ML про,2026-08-28 14:03:47,2026-08-28,14,85fef313b596,2,8950.0,0.835195530726257,0.16480446927374304
322,7475.0,Алгоритмы старт,2026-08-28 14:03:47,2026-08-28,14,85fef313b596,2,8950.0,0.835195530726257,0.16480446927374304
289,8950.0,AI агенты,2026-08-28 16:24:51,2026-08-28,16,43bc88230a0f,1,8950.0,1.0,0.0
29,8450.0,Backend старт,2026-08-28 18:20:56,2026-08-28,18,a7cfe5f8d8c0,1,8950.0,0.9441340782122905,0.05586592178770955
314,8950.0,Аналитика старт,2026-08-28 18:44:36,2026-08-28,18,08b3af4cdb74,1,8950.0,1.0,0.0
236,7475.0,ML про,2026-08-29 05:27:29,2026-08-29,5,bdb935cd7ae5,1,8950.0,0.835195530726257,0.16480446927374304
340,5975.0,Аналитика старт,2026-08-29 09:29:52,2026-08-29,9,a745d138d042,2,8950.0,0.6675977653631285,0.33240223463687146
340,5975.0,АВ тестам,2026-08-29 09:29:52,2026-08-29,9,a745d138d042,2,8191.0,0.7294591624954218,0.27054083750457825
393,9450.0,Мат анализ,2026-08-29 09:45:18,2026-08-29,9,de8e76e07183,1,9950.0,0.949748743718593,0.05025125628140703
144,4475.0,Аналитика про,2026-08-29 11:51:08,2026-08-29,11,3b8e1d3d69d3,2,8950.0,0.5,0.5
144,4475.0,Аналитика старт,2026-08-29 11:51:08,2026-08-29,11,3b8e1d3d69d3,2,8950.0,0.5,0.5
242,8950.0,ML про,2026-08-29 13:44:52,2026-08-29,13,86d1547179a4,1,8950.0,1.0,0.0
27,8950.0,ML про,2026-08-29 14:47:39,2026-08-29,14,04f698cfee73,1,8950.0,1.0,0.0
99,8450.0,AI агенты,2026-08-29 19:35:36,2026-08-29,19,db4b265593d5,1,8950.0,0.9441340782122905,0.05586592178770955
483,8450.0,AI агенты,2026-08-29 19:38:52,2026-08-29,19,0e0bfebd2866,1,8950.0,0.9441340782122905,0.05586592178770955
432,8950.0,Backend про,2026-08-29 19:39:58,2026-08-29,19,ece2949b55f8,1,8950.0,1.0,0.0
585,6975.0,AI агенты,2026-08-29 19:40:39,2026-08-29,19,fdaad9a169f2,2,8950.0,0.7793296089385475,0.22067039106145248
585,6975.0,ML про,2026-08-29 19:40:39,2026-08-29,19,fdaad9a169f2,2,8950.0,0.7793296089385475,0.22067039106145248
285,6975.0,ML про,2026-08-30 08:22:49,2026-08-30,8,2b61855a5354,2,8950.0,0.7793296089385475,0.22067039106145248
285,6975.0,AI агенты,2026-08-30 08:22:49,2026-08-30,8,2b61855a5354,2,8950.0,0.7793296089385475,0.22067039106145248
535,7475.0,Backend старт,2026-08-30 08:24:30,2026-08-30,8,3e5ec862deff,2,8950.0,0.835195530726257,0.16480446927374304
535,7475.0,Алгоритмы старт,2026-08-30 08:24:30,2026-08-30,8,3e5ec862deff,2,8950.0,0.835195530726257,0.16480446927374304
573,8950.0,AI агенты,2026-08-30 09:39:42,2026-08-30,9,7184d722dfe3,1,8950.0,1.0,0.0
531,8950.0,Backend старт,2026-08-30 10:04:17,2026-08-30,10,e182123afaa8,1,8950.0,1.0,0.0
432,8545.0,AI агенты,2026-08-30 10:31:12,2026-08-30,10,1f78cccbada6,1,8950.0,0.9547486033519553,0.04525139664804467
411,8545.0,AI агенты,2026-08-30 11:21:33,2026-08-30,11,2cd26c2fb151,1,8950.0,0.9547486033519553,0.04525139664804467
284,6975.0,ML про,2026-08-30 11:56:49,2026-08-30,11,11680ec64cbc,1,8950.0,0.7793296089385475,0.22067039106145248
534,8450.0,AI агенты,2026-08-30 12:55:04,2026-08-30,12,874e99fe8431,1,8950.0,0.9441340782122905,0.05586592178770955
145,8950.0,Аналитика про,2026-08-30 13:06:05,2026-08-30,13,da7a16823aa1,1,8950.0,1.0,0.0
81,8450.0,AI агенты,2026-08-30 13:44:26,2026-08-30,13,176b0a007fee,1,8950.0,0.9441340782122905,0.05586592178770955
76,6975.0,Аналитика про,2026-08-30 14:48:44,2026-08-30,14,af43d8140545,2,8950.0,0.7793296089385475,0.22067039106145248
76,6975.0,Алгоритмы про,2026-08-30 14:48:44,2026-08-30,14,af43d8140545,2,8950.0,0.7793296089385475,0.22067039106145248
565,6975.0,Алгоритмы про,2026-08-30 15:30:24,2026-08-30,15,39f9e05d3971,2,8950.0,0.7793296089385475,0.22067039106145248
565,6975.0,Алгоритмы старт,2026-08-30 15:30:24,2026-08-30,15,39f9e05d3971,2,8950.0,0.7793296089385475,0.22067039106145248
437,1000.0,AI агенты,2026-08-30 16:16:42,2026-08-30,16,fa301ce537b6,1,8950.0,0.11173184357541899,0.888268156424581
253,8950.0,AI агенты,2026-08-30 17:04:49,2026-08-30,17,2de8fae7e4d8,1,8950.0,1.0,0.0
241,8950.0,Backend старт,2026-08-30 17:07:59,2026-08-30,17,80ef54a940f6,1,8950.0,1.0,0.0
25,8450.0,ML про,2026-08-30 18:34:15,2026-08-30,18,e4c140ead9a0,1,8950.0,0.9441340782122905,0.05586592178770955
566,8450.0,ML про,2026-08-30 18:45:42,2026-08-30,18,0bd470ab988a,1,8950.0,0.9441340782122905,0.05586592178770955
274,6975.0,Аналитика про,2026-08-30 23:37:30,2026-08-30,23,fa9e4827aac4,1,8950.0,0.7793296089385475,0.22067039106145248
14,8950.0,AI агенты,2026-08-30 23:52:21,2026-08-30,23,1e29fc4a0fd0,1,8950.0,1.0,0.0
90,6975.0,Алгоритмы старт,2026-08-31 01:05:18,2026-08-31,1,83683099a31d,1,8950.0,0.7793296089385475,0.22067039106145248
538,7475.0,Алгоритмы старт,2026-08-31 06:14:52,2026-08-31,6,083447f65b83,2,8950.0,0.835195530726257,0.16480446927374304
538,7475.0,Backend старт,2026-08-31 06:14:52,2026-08-31,6,083447f65b83,2,8950.0,0.835195530726257,0.16480446927374304
157,7475.0,AI агенты,2026-08-31 06:39:53,2026-08-31,6,cb84b9d4d53d,2,8950.0,0.835195530726257,0.16480446927374304
157,7475.0,ML про,2026-08-31 06:39:53,2026-08-31,6,cb84b9d4d53d,2,8950.0,0.835195530726257,0.16480446927374304
134,6975.0,Алгоритмы про,2026-08-31 08:06:47,2026-08-31,8,5c649ef1ed04,1,8950.0,0.7793296089385475,0.22067039106145248
267,8950.0,Аналитика про,2026-08-31 08:26:17,2026-08-31,8,70efdca5b92b,1,8950.0,1.0,0.0
387,8545.0,AI агенты,2026-08-31 09:09:41,2026-08-31,9,a18a25c494e9,1,8950.0,0.9547486033519553,0.04525139664804467
403,8950.0,Backend про,2026-08-31 10:18:44,2026-08-31,10,dba831d97268,1,8950.0,1.0,0.0
497,8950.0,Backend про,2026-08-31 12:11:14,2026-08-31,12,661a1588f84e,1,8950.0,1.0,0.0
26,8975.0,Backend про,2026-08-31 14:03:44,2026-08-31,14,8865d5892d20,2,8950.0,1.0027932960893855,0.0
26,8975.0,Дискретка,2026-08-31 14:03:44,2026-08-31,14,8865d5892d20,2,8245.0,1.0885385081867798,0.0
503,7471.5,Аналитика старт,2026-08-31 14:40:32,2026-08-31,14,14a745f1e673,2,8950.0,0.834804469273743,0.16519553072625703
503,7471.5,Аналитика про,2026-08-31 14:40:32,2026-08-31,14,14a745f1e673,2,8950.0,0.834804469273743,0.16519553072625703
4,8950.0,AI агенты,2026-08-31 15:42:34,2026-08-31,15,67aafe81d47d,1,8950.0,1.0,0.0
599,8950.0,Аналитика про,2026-08-31 16:05:26,2026-08-31,16,4975a4218b28,1,8950.0,1.0,0.0
305,7475.0,Алгоритмы про,2026-08-31 17:03:19,2026-08-31,17,baec1aec4214,2,8950.0,0.835195530726257,0.16480446927374304
305,7475.0,Алгоритмы старт,2026-08-31 17:03:19,2026-08-31,17,baec1aec4214,2,8950.0,0.835195530726257,0.16480446927374304
239,8450.0,Аналитика про,2026-08-31 17:06:09,2026-08-31,17,2f7932a6a56a,1,8950.0,0.9441340782122905,0.05586592178770955
77,8450.0,Аналитика про,2026-08-31 17:54:30,2026-08-31,17,17c8258aadc2,1,8950.0,0.9441340782122905,0.05586592178770955
171,8950.0,Аналитика про,2026-08-31 18:20:33,2026-08-31,18,3032d270b81b,1,8950.0,1.0,0.0
272,8950.0,Аналитика про,2026-08-31 18:34:40,2026-08-31,18,b78136c12c8d,1,8950.0,1.0,0.0
324,8450.0,AI агенты,2026-08-31 19:22:31,2026-08-31,19,b833d2db3c67,1,8950.0,0.9441340782122905,0.05586592178770955
301,8975.0,Аналитика старт,2026-08-31 20:57:15,2026-08-31,20,364ffad0c024,2,8950.0,1.0027932960893855,0.0
301,8975.0,ML старт,2026-08-31 20:57:15,2026-08-31,20,364ffad0c024,2,8950.0,1.0027932960893855,0.0
390,8975.0,Аналитика старт,2026-09-01 02:23:30,2026-09-01,2,b96b3d78f1fd,1,8950.0,1.0027932960893855,0.0
189,8945.0,Аналитика старт,2026-09-01 07:49:46,2026-09-01,7,ffe3ba056663,1,8950.0,0.9994413407821229,0.0005586592178771221
495,7475.0,ML про,2026-09-01 10:30:21,2026-09-01,10,cc7de95a48fe,2,8950.0,0.835195530726257,0.16480446927374304
495,7475.0,ML старт,2026-09-01 10:30:21,2026-09-01,10,cc7de95a48fe,2,8950.0,0.835195530726257,0.16480446927374304
296,8950.0,Аналитика старт,2026-09-01 10:46:43,2026-09-01,10,f6b2958f761b,1,8950.0,1.0,0.0
195,8450.0,AI агенты,2026-09-01 10:54:53,2026-09-01,10,801f420d2525,1,8950.0,0.9441340782122905,0.05586592178770955
524,8945.0,Аналитика про,2026-09-01 11:54:01,2026-09-01,11,c70ebf375967,1,8950.0,0.9994413407821229,0.0005586592178771221
423,7475.0,ML про,2026-09-01 12:44:58,2026-09-01,12,0a58db94e9d3,1,8950.0,0.835195530726257,0.16480446927374304
115,8945.0,Аналитика про,2026-09-01 13:09:50,2026-09-01,13,3a8b3769c779,1,8950.0,0.9994413407821229,0.0005586592178771221
247,7475.0,ML про,2026-09-01 14:59:35,2026-09-01,14,afd112f15df2,2,8950.0,0.835195530726257,0.16480446927374304
247,7475.0,ML старт,2026-09-01 14:59:35,2026-09-01,14,afd112f15df2,2,8950.0,0.835195530726257,0.16480446927374304
144,8950.0,Аналитика про,2026-09-01 15:30:39,2026-09-01,15,c52567afce41,1,8950.0,1.0,0.0
547,7475.0,Backend про,2026-09-01 15:53:22,2026-09-01,15,77ae5605efd2,2,8950.0,0.835195530726257,0.16480446927374304
547,7475.0,Алгоритмы про,2026-09-01 15:53:22,2026-09-01,15,77ae5605efd2,2,8950.0,0.835195530726257,0.16480446927374304
226,7475.0,ML старт,2026-09-01 17:03:44,2026-09-01,17,13e8f7a4e6cc,1,8950.0,0.835195530726257,0.16480446927374304
34,8945.0,Аналитика про,2026-09-01 17:23:37,2026-09-01,17,fc01efe4b8d5,1,8950.0,0.9994413407821229,0.0005586592178771221
231,8245.0,Алгоритмы,2026-09-01 18:08:01,2026-09-01,18,ccb494da762c,5,9950.0,0.828643216080402,0.17135678391959797
231,8245.0,Дискретка,2026-09-01 18:08:01,2026-09-01,18,ccb494da762c,5,8245.0,1.0,0.0
231,8245.0,Линейная алгебра,2026-09-01 18:08:01,2026-09-01,18,ccb494da762c,5,9950.0,0.828643216080402,0.17135678391959797
231,8245.0,Мат анализ,2026-09-01 18:08:01,2026-09-01,18,ccb494da762c,5,9950.0,0.828643216080402,0.17135678391959797
231,8245.0,Теория вероятностей,2026-09-01 18:08:01,2026-09-01,18,ccb494da762c,5,9950.0,0.828643216080402,0.17135678391959797
181,8950.0,Аналитика про,2026-09-01 18:44:37,2026-09-01,18,68c8778791f1,1,8950.0,1.0,0.0
343,8950.0,ML старт,2026-09-01 19:07:54,2026-09-01,19,272da397445a,1,8950.0,1.0,0.0
114,6975.0,AI агенты,2026-09-01 19:16:56,2026-09-01,19,fa0f1c58e184,2,8950.0,0.7793296089385475,0.22067039106145248
114,6975.0,ML про,2026-09-01 19:16:56,2026-09-01,19,fa0f1c58e184,2,8950.0,0.7793296089385475,0.22067039106145248
88,8950.0,AI агенты,2026-09-01 19:27:16,2026-09-01,19,0f62c96049be,1,8950.0,1.0,0.0
139,6975.0,ML старт,2026-09-01 20:30:07,2026-09-01,20,d3b65566363b,2,8950.0,0.7793296089385475,0.22067039106145248
139,6975.0,AI агенты,2026-09-01 20:30:07,2026-09-01,20,d3b65566363b,2,8950.0,0.7793296089385475,0.22067039106145248
37,5750.0,Backend про,2026-09-02 04:13:14,2026-09-02,4,1fa4d54b47f4,1,8950.0,0.6424581005586593,0.35754189944134074
558,8245.0,Линейная алгебра,2026-09-02 08:49:58,2026-09-02,8,af1aab29a224,1,9950.0,0.828643216080402,0.17135678391959797
288,8945.0,Аналитика про,2026-09-02 08:57:12,2026-09-02,8,8ad7c64159d4,1,8950.0,0.9994413407821229,0.0005586592178771221
486,8950.0,Backend про,2026-09-02 09:28:52,2026-09-02,9,fc5a50676ff9,1,8950.0,1.0,0.0
555,7475.0,Алгоритмы про,2026-09-02 09:38:46,2026-09-02,9,9582603dbf60,2,8950.0,0.835195530726257,0.16480446927374304
555,7475.0,Алгоритмы старт,2026-09-02 09:38:46,2026-09-02,9,9582603dbf60,2,8950.0,0.835195530726257,0.16480446927374304
551,8950.0,Backend про,2026-09-02 09:58:19,2026-09-02,9,31aec38c975f,1,8950.0,1.0,0.0
419,7475.0,ML про,2026-09-02 10:06:52,2026-09-02,10,909de2108a38,2,8950.0,0.835195530726257,0.16480446927374304
419,7475.0,Алгоритмы про,2026-09-02 10:06:52,2026-09-02,10,909de2108a38,2,8950.0,0.835195530726257,0.16480446927374304
182,8950.0,Backend про,2026-09-02 10:14:11,2026-09-02,10,b1dfbfbbca1a,1,8950.0,1.0,0.0
244,8950.0,Алгоритмы старт,2026-09-02 10:24:40,2026-09-02,10,e49f31efa4f6,1,8950.0,1.0,0.0
50,8950.0,Алгоритмы старт,2026-09-02 10:32:55,2026-09-02,10,80fce9a36763,1,8950.0,1.0,0.0
541,7475.0,Алгоритмы старт,2026-09-02 10:48:17,2026-09-02,10,32c1740fb284,2,8950.0,0.835195530726257,0.16480446927374304
541,7475.0,Аналитика старт,2026-09-02 10:48:17,2026-09-02,10,32c1740fb284,2,8950.0,0.835195530726257,0.16480446927374304
523,8450.0,Backend про,2026-09-02 11:00:48,2026-09-02,11,78119ffc1152,1,8950.0,0.9441340782122905,0.05586592178770955
266,10000.0,Мат анализ,2026-09-02 11:33:22,2026-09-02,11,661e60804187,1,9950.0,1.0050251256281406,0.0
128,8945.0,Аналитика про,2026-09-02 11:55:47,2026-09-02,11,9bbf1353f973,1,8950.0,0.9994413407821229,0.0005586592178771221
385,5975.0,АВ тестам,2026-09-02 14:17:34,2026-09-02,14,546dc93041a8,2,8191.0,0.7294591624954218,0.27054083750457825
385,5975.0,Аналитика старт,2026-09-02 14:17:34,2026-09-02,14,546dc93041a8,2,8950.0,0.6675977653631285,0.33240223463687146
355,8450.0,Backend про,2026-09-02 14:30:26,2026-09-02,14,2ab900aae405,1,8950.0,0.9441340782122905,0.05586592178770955
572,8945.0,Аналитика про,2026-09-02 14:54:22,2026-09-02,14,869f90a92e31,1,8950.0,0.9994413407821229,0.0005586592178771221
422,9450.0,Теория вероятностей,2026-09-02 15:30:05,2026-09-02,15,b11a3e83afd6,1,9950.0,0.949748743718593,0.05025125628140703
493,9950.0,Линейная алгебра,2026-09-02 16:44:53,2026-09-02,16,9355ec07918b,1,9950.0,1.0,0.0
264,4225.0,Алгоритмы,2026-09-02 18:37:57,2026-09-02,18,f1644e15b7ca,2,9950.0,0.42462311557788945,0.5753768844221105
264,4225.0,Backend про,2026-09-02 18:37:57,2026-09-02,18,f1644e15b7ca,2,8950.0,0.4720670391061452,0.5279329608938548
6,8450.0,Аналитика про,2026-09-02 19:16:28,2026-09-02,19,e2332e3a40bf,1,8950.0,0.9441340782122905,0.05586592178770955
404,7475.0,Алгоритмы про,2026-09-02 19:30:00,2026-09-02,19,7d59fd239db0,1,8950.0,0.835195530726257,0.16480446927374304
35,4225.0,Backend про,2026-09-02 22:38:59,2026-09-02,22,a3780a28950d,1,8950.0,0.4720670391061452,0.5279329608938548
450,8950.0,Backend про,2026-09-03 06:06:37,2026-09-03,6,ce84d534b815,1,8950.0,1.0,0.0
504,5975.0,Аналитика старт,2026-09-03 06:27:49,2026-09-03,6,964c9e77f953,1,8950.0,0.6675977653631285,0.33240223463687146
273,8950.0,ML про,2026-09-03 08:17:51,2026-09-03,8,8e7655cdbc93,1,8950.0,1.0,0.0
508,5750.0,Backend про,2026-09-03 08:29:32,2026-09-03,8,193336f2760d,1,8950.0,0.6424581005586593,0.35754189944134074
395,8950.0,ML про,2026-09-03 11:18:32,2026-09-03,11,4f9aa573a827,1,8950.0,1.0,0.0
271,7475.0,ML про,2026-09-03 12:55:50,2026-09-03,12,b3023e727f15,2,8950.0,0.835195530726257,0.16480446927374304
271,7475.0,Алгоритмы про,2026-09-03 12:55:50,2026-09-03,12,b3023e727f15,2,8950.0,0.835195530726257,0.16480446927374304
9,8950.0,Аналитика про,2026-09-03 14:55:45,2026-09-03,14,cb811bc4b714,1,8950.0,1.0,0.0
205,8950.0,Аналитика про,2026-09-03 15:01:50,2026-09-03,15,21716bc423f8,1,8950.0,1.0,0.0
230,8950.0,Аналитика про,2026-09-03 15:07:18,2026-09-03,15,4c95c0bf5f1e,1,8950.0,1.0,0.0
330,7475.0,Аналитика про,2026-09-03 15:10:16,2026-09-03,15,b4cd11ad5031,2,8950.0,0.835195530726257,0.16480446927374304
330,7475.0,Аналитика старт,2026-09-03 15:10:16,2026-09-03,15,b4cd11ad5031,2,8950.0,0.835195530726257,0.16480446927374304
376,6950.0,К ВУЗу,2026-09-03 15:43:04,2026-09-03,15,85eaba9c6b93,1,6950.0,1.0,0.0
352,8450.0,Алгоритмы про,2026-09-03 16:22:06,2026-09-03,16,8382d09e2908,1,8950.0,0.9441340782122905,0.05586592178770955
345,8950.0,Аналитика про,2026-09-03 16:33:15,2026-09-03,16,245194275739,1,8950.0,1.0,0.0
252,8950.0,Backend про,2026-09-03 16:36:15,2026-09-03,16,5173a53b0ced,1,8950.0,1.0,0.0
318,8450.0,Аналитика про,2026-09-03 17:23:38,2026-09-03,17,0c9d59c86a7e,1,8950.0,0.9441340782122905,0.05586592178770955
402,8450.0,ML про,2026-09-03 17:30:08,2026-09-03,17,b02d068d383e,1,8950.0,0.9441340782122905,0.05586592178770955
594,5000.0,AI агенты,2026-09-03 18:16:38,2026-09-03,18,fb82fd1ed8c8,1,8950.0,0.5586592178770949,0.44134078212290506
561,18900.0,Теория вероятностей,2026-09-03 18:55:28,2026-09-03,18,68ccc38f78a4,1,9950.0,1.5,0.0
409,5000.0,AI агенты,2026-09-03 21:58:56,2026-09-03,21,f562632929c1,1,8950.0,0.5586592178770949,0.44134078212290506
3,5975.0,АВ тестам,2026-09-03 22:47:02,2026-09-03,22,c65391e0ea77,1,8191.0,0.7294591624954218,0.27054083750457825
601,7475.0,AI агенты,2026-09-04 04:51:49,2026-09-04,4,520217e0fd63,3,8950.0,0.835195530726257,0.16480446927374304
601,7475.0,ML про,2026-09-04 04:51:49,2026-09-04,4,520217e0fd63,3,8950.0,0.835195530726257,0.16480446927374304
601,7475.0,ML старт,2026-09-04 04:51:49,2026-09-04,4,520217e0fd63,3,8950.0,0.835195530726257,0.16480446927374304
363,8945.0,Backend про,2026-09-04 06:28:52,2026-09-04,6,fac67cd3817a,1,8950.0,0.9994413407821229,0.0005586592178771221
124,9950.0,Линейная алгебра,2026-09-04 06:34:32,2026-09-04,6,aa77da161b6d,1,9950.0,1.0,0.0
490,8450.0,AI агенты,2026-09-04 10:01:44,2026-09-04,10,26aa84041de4,1,8950.0,0.9441340782122905,0.05586592178770955
326,7475.0,Аналитика про,2026-09-04 10:55:46,2026-09-04,10,b46d06bd796f,2,8950.0,0.835195530726257,0.16480446927374304
326,7475.0,Аналитика старт,2026-09-04 10:55:46,2026-09-04,10,b46d06bd796f,2,8950.0,0.835195530726257,0.16480446927374304
590,8945.0,Backend про,2026-09-04 11:04:11,2026-09-04,11,696a03f9b5c4,1,8950.0,0.9994413407821229,0.0005586592178771221
379,7475.0,Аналитика про,2026-09-04 11:44:55,2026-09-04,11,e5ef1670c1f8,1,8950.0,0.835195530726257,0.16480446927374304
317,8950.0,Аналитика про,2026-09-04 13:16:14,2026-09-04,13,2706a99c50bb,1,8950.0,1.0,0.0
354,8245.0,Дискретка,2026-09-04 13:47:25,2026-09-04,13,ff6e6e9537bc,1,8245.0,1.0,0.0
383,8950.0,Аналитика про,2026-09-04 14:11:02,2026-09-04,14,50fd856241f0,1,8950.0,1.0,0.0
375,7000.0,Алгоритмы про,2026-09-04 14:19:28,2026-09-04,14,55ea94f8690c,1,8950.0,0.7821229050279329,0.2178770949720671
582,8950.0,Аналитика старт,2026-09-04 15:03:52,2026-09-04,15,14a4122f3a90,1,8950.0,1.0,0.0
378,8950.0,Аналитика про,2026-09-04 15:08:47,2026-09-04,15,950fa0af99a5,1,8950.0,1.0,0.0
28,7475.0,Аналитика про,2026-09-04 15:15:34,2026-09-04,15,edcb62da5926,2,8950.0,0.835195530726257,0.16480446927374304
28,7475.0,Аналитика старт,2026-09-04 15:15:34,2026-09-04,15,edcb62da5926,2,8950.0,0.835195530726257,0.16480446927374304
302,7475.0,Аналитика про,2026-09-04 15:20:47,2026-09-04,15,7c6b4cde5d4e,1,8950.0,0.835195530726257,0.16480446927374304
303,7475.0,ML про,2026-09-04 15:21:52,2026-09-04,15,4c4e386285c4,2,8950.0,0.835195530726257,0.16480446927374304
303,7475.0,ML старт,2026-09-04 15:21:52,2026-09-04,15,4c4e386285c4,2,8950.0,0.835195530726257,0.16480446927374304
15,8450.0,Аналитика про,2026-09-04 15:26:00,2026-09-04,15,7572d4083aac,1,8950.0,0.9441340782122905,0.05586592178770955
197,7475.0,Backend про,2026-09-04 15:39:31,2026-09-04,15,6804d414b20b,2,8950.0,0.835195530726257,0.16480446927374304
