order_id,student_id,ts,date,hour,n_items,revenue,courses,median_discount,is_repeat
ff6e6e9537bc,354,2026-09-04 13:47:25,2026-09-04,13,1,8245.0,Дискретка,0.0,False
50fd856241f0,383,2026-09-04 14:11:02,2026-09-04,14,1,8950.0,Аналитика про,0.0,False
55ea94f8690c,375,2026-09-04 14:19:28,2026-09-04,14,1,7000.0,Алгоритмы про,0.2178770949720671,False
14a4122f3a90,582,2026-09-04 15:03:52,2026-09-04,15,1,8950.0,Аналитика старт,0.0,False
950fa0af99a5,378,2026-09-04 15:08:47,2026-09-04,15,1,8950.0,Аналитика про,0.0,False
edcb62da5926,28,2026-09-04 15:15:34,2026-09-04,15,2,14950.0,Аналитика про + Аналитика старт,0.16480446927374304,False
7c6b4cde5d4e,302,2026-09-04 15:20:47,2026-09-04,15,1,7475.0,Аналитика про,0.16480446927374304,False
4c4e386285c4,303,2026-09-04 15:21:52,2026-09-04,15,2,14950.0,ML про + ML старт,0.16480446927374304,False
7572d4083aac,15,2026-09-04 15:26:00,2026-09-04,15,1,8450.0,Аналитика про,0.05586592178770955,False
6804d414b20b,197,2026-09-04 15:39:31,2026-09-04,15,2,14950.0,AI агенты + Backend про,0.16480446927374304,False
df0a480ca9fc,574,2026-09-04 16:29:01,2026-09-04,16,1,7475.0,ML про,0.16480446927374304,False
4ca54c49fd41,198,2026-09-04 16:44:57,2026-09-04,16,1,7475.0,Аналитика старт,0.16480446927374304,False
c37011bfafb4,576,2026-09-04 17:26:34,2026-09-04,17,1,7475.0,ML старт,0.16480446927374304,False
d38dbb7be9bc,471,2026-09-04 18:12:51,2026-09-04,18,1,9950.0,Линейная алгебра,0.0,False
c08e49633300,428,2026-09-04 18:33:44,2026-09-04,18,2,17900.0,ML про + ML старт,0.0,False
475cd3886768,94,2026-09-04 18:49:47,2026-09-04,18,1,8950.0,Backend про,0.0,False
e17b8721770d,1,2026-09-04 19:30:57,2026-09-04,19,1,8950.0,Аналитика старт,0.0,False
c5c39e83da73,384,2026-09-04 20:38:50,2026-09-04,20,1,8450.0,Аналитика про,0.05586592178770955,False
71532a16f127,43,2026-09-05 07:16:30,2026-09-05,7,2,12950.0,АВ тестам + Аналитика старт,0.24301727130676876,False
b3212d1c6eff,309,2026-09-05 09:55:40,2026-09-05,9,1,8950.0,ML про,0.0,False
5384b3973d67,502,2026-09-05 10:11:25,2026-09-05,10,1,8450.0,ML про,0.05586592178770955,False
f9775e676608,591,2026-09-05 10:13:46,2026-09-05,10,1,8450.0,AI агенты,0.05586592178770955,False
c311d5ab804e,394,2026-09-05 10:17:43,2026-09-05,10,1,8950.0,Алгоритмы про,0.0,False
9c5a653cd015,155,2026-09-05 10:20:56,2026-09-05,10,2,14950.0,Backend про + Backend старт,0.16480446927374304,False
3033241690b4,533,2026-09-05 10:24:14,2026-09-05,10,1,8450.0,AI агенты,0.05586592178770955,False
bcbd35bd5588,510,2026-09-05 10:34:42,2026-09-05,10,1,8950.0,AI агенты,0.0,False
056b658e9988,328,2026-09-05 10:58:26,2026-09-05,10,2,14950.0,ML про + Аналитика про,0.16480446927374304,False
0f14a16ed90e,31,2026-09-05 11:00:21,2026-09-05,11,1,7475.0,ML про,0.16480446927374304,False
a9365a88c644,397,2026-09-05 11:02:15,2026-09-05,11,1,8950.0,Аналитика старт,0.0,False
a2bad28e0686,487,2026-09-05 11:02:17,2026-09-05,11,2,14950.0,ML про + ML старт,0.16480446927374304,False
a681b9056504,515,2026-09-05 12:09:36,2026-09-05,12,1,8450.0,Аналитика про,0.05586592178770955,False
7d5476698b54,155,2026-09-05 12:13:44,2026-09-05,12,1,7000.0,Алгоритмы старт,0.2178770949720671,True
648acd0ccb9b,117,2026-09-05 12:34:35,2026-09-05,12,1,8450.0,Аналитика про,0.05586592178770955,False
c577c539c87f,517,2026-09-05 12:48:03,2026-09-05,12,1,8950.0,Аналитика про,0.0,False
7dfbb0110e88,238,2026-09-05 13:28:56,2026-09-05,13,1,8950.0,Backend про,0.0,False
236e91fd2751,406,2026-09-05 13:55:08,2026-09-05,13,1,8450.0,ML про,0.05586592178770955,False
bd1c2d7a69c8,270,2026-09-05 14:08:51,2026-09-05,14,1,8950.0,Аналитика про,0.0,False
ae048155f9bd,48,2026-09-05 14:24:29,2026-09-05,14,1,8950.0,Backend про,0.0,False
68e72375f1bf,405,2026-09-05 14:29:26,2026-09-05,14,1,8950.0,Backend старт,0.0,False
c8ef52b4a2ca,18,2026-09-05 14:29:29,2026-09-05,14,1,8950.0,Алгоритмы про,0.0,False
0ad1dd24af20,362,2026-09-05 14:52:23,2026-09-05,14,1,8450.0,ML про,0.05586592178770955,False
21711381e306,250,2026-09-05 14:54:24,2026-09-05,14,2,14950.0,Backend про + Backend старт,0.16480446927374304,False
69f54e969788,540,2026-09-05 14:57:41,2026-09-05,14,1,8950.0,Аналитика про,0.0,False
faca444af191,461,2026-09-05 15:01:05,2026-09-05,15,2,14950.0,Аналитика про + Аналитика старт,0.16480446927374304,False
f6e52ab1d54a,556,2026-09-05 15:17:14,2026-09-05,15,1,7475.0,Аналитика про,0.16480446927374304,False
f620783dcf21,431,2026-09-05 15:28:29,2026-09-05,15,1,8950.0,Алгоритмы старт,0.0,False
10add9e0feaf,169,2026-09-05 15:47:16,2026-09-05,15,1,8950.0,Аналитика про,0.0,False
546d23e744b2,245,2026-09-05 15:54:58,2026-09-05,15,1,8950.0,Backend про,0.0,False
3616ec5e7b54,2,2026-09-05 16:22:48,2026-09-05,16,1,8950.0,ML про,0.0,False
34bda6caa578,414,2026-09-05 16:25:16,2026-09-05,16,1,8950.0,ML про,0.0,False
cacb4ddb0873,596,2026-09-05 16:26:36,2026-09-05,16,1,8950.0,ML про,0.0,False
4d9eb7ce4a9f,67,2026-09-05 17:04:40,2026-09-05,17,1,8950.0,ML про,0.0,True
39b1b4d4bc1d,210,2026-09-05 17:12:38,2026-09-05,17,1,7475.0,Аналитика старт,0.16480446927374304,False
59e008f700f9,127,2026-09-05 17:27:41,2026-09-05,17,1,8950.0,ML про,0.0,False
0ee2f83969bf,602,2026-09-05 17:42:39,2026-09-05,17,1,8450.0,Backend про,0.05586592178770955,False
b51bf39311a0,109,2026-09-05 17:57:36,2026-09-05,17,1,8950.0,ML про,0.0,False
f817b43e14a6,398,2026-09-05 18:06:36,2026-09-05,18,1,8950.0,ML про,0.0,False
4983c133cfee,350,2026-09-05 18:12:55,2026-09-05,18,1,8450.0,Аналитика про,0.05586592178770955,False
1f43b4a33135,24,2026-09-05 18:23:21,2026-09-05,18,1,8950.0,ML про,0.0,False
6dec961e3b77,553,2026-09-05 18:27:14,2026-09-05,18,1,8950.0,ML про,0.0,False
3e16e436c50f,174,2026-09-05 18:41:16,2026-09-05,18,2,14950.0,ML про + Алгоритмы про,0.16480446927374304,False
961b7763af47,494,2026-09-05 19:15:54,2026-09-05,19,1,8959.0,Алгоритмы про,0.0,False
bedcd9ed8885,377,2026-09-05 19:24:12,2026-09-05,19,2,14950.0,Аналитика про + Аналитика старт,0.16480446927374304,False
a40fe70da24b,60,2026-09-05 19:44:33,2026-09-05,19,1,8950.0,ML про,0.0,False
9a29b9f4f179,545,2026-09-05 19:45:17,2026-09-05,19,1,8950.0,ML про,0.0,False
de573582f412,147,2026-09-05 19:46:01,2026-09-05,19,2,14950.0,ML про + ML старт,0.16480446927374304,False
936f46b1fb24,416,2026-09-05 21:19:33,2026-09-05,21,2,13950.0,Backend про + ML про,0.22067039106145248,False
ee4e84c593d5,188,2026-09-06 01:03:43,2026-09-06,1,1,6975.0,Backend про,0.22067039106145248,False
55432bed05a2,569,2026-09-06 08:00:03,2026-09-06,8,1,8950.0,Backend про,0.0,False
e555c329d284,74,2026-09-06 10:34:28,2026-09-06,10,1,8450.0,AI агенты,0.05586592178770955,False
58e0fd1bda0a,20,2026-09-06 11:07:00,2026-09-06,11,2,14950.0,Аналитика про + Аналитика старт,0.16480446927374304,False
cc51837bcbc2,151,2026-09-06 11:31:11,2026-09-06,11,1,7475.0,Аналитика про,0.16480446927374304,False
cb60c6f5bb2e,42,2026-09-06 11:42:46,2026-09-06,11,1,8450.0,ML про,0.05586592178770955,False
e54ccd0c210c,193,2026-09-06 11:49:34,2026-09-06,11,1,8450.0,AI агенты,0.05586592178770955,False
37d8f504691f,105,2026-09-06 11:55:22,2026-09-06,11,1,8950.0,Аналитика про,0.0,False
51fa63ae27cb,275,2026-09-06 11:58:58,2026-09-06,11,2,13950.0,AI агенты + ML про,0.22067039106145248,True
8630a5628f85,56,2026-09-06 12:12:33,2026-09-06,12,1,7475.0,Backend старт,0.16480446927374304,False
1af8b91bd2fe,44,2026-09-06 12:29:18,2026-09-06,12,1,6975.0,AI агенты,0.22067039106145248,False
47aa968fd77b,327,2026-09-06 12:45:38,2026-09-06,12,1,8950.0,AI агенты,0.0,False
529870d6b3ce,292,2026-09-06 12:59:39,2026-09-06,12,1,6975.0,ML про,0.22067039106145248,False
f1d37ab8c619,150,2026-09-06 13:11:45,2026-09-06,13,1,8950.0,Backend про,0.0,False
7e07b1534ae8,59,2026-09-06 13:32:21,2026-09-06,13,1,8950.0,ML про,0.0,False
6dc2360585b5,154,2026-09-06 13:40:03,2026-09-06,13,1,8950.0,Алгоритмы про,0.0,False
b10e9962fe7c,472,2026-09-06 13:45:12,2026-09-06,13,1,8950.0,ML про,0.0,False
881f4dcc7f5c,601,2026-09-06 14:28:33,2026-09-06,14,2,13950.0,Аналитика про + Аналитика старт,0.22067039106145248,True
e00734985028,22,2026-09-06 14:41:56,2026-09-06,14,1,8450.0,ML про,0.05586592178770955,False
78bc06790649,344,2026-09-06 14:48:52,2026-09-06,14,1,8950.0,AI агенты,0.0,False
e5d085419067,49,2026-09-06 14:51:02,2026-09-06,14,2,14950.0,AI агенты + Backend про,0.16480446927374304,False
1fd1847ebd18,113,2026-09-06 15:14:57,2026-09-06,15,1,8950.0,Аналитика про,0.0,False
5d0754d19d50,366,2026-09-06 15:18:37,2026-09-06,15,4,8950.0,AI агенты + ML про + ML старт + Алгоритмы старт,0.75,False
4ae8942a5a54,434,2026-09-06 15:23:19,2026-09-06,15,1,8450.0,Backend про,0.05586592178770955,False
bf1943987991,55,2026-09-06 15:35:13,2026-09-06,15,1,2237.5,AI агенты,0.75,False
f4b1218f838f,23,2026-09-06 15:39:44,2026-09-06,15,1,2237.5,ML старт,0.75,False
e53bf12f45f6,51,2026-09-06 15:46:24,2026-09-06,15,1,2237.5,ML про,0.75,False
8cfcf2a684ce,261,2026-09-06 16:06:04,2026-09-06,16,1,8950.0,AI агенты,0.0,False
1cae9d6f3102,306,2026-09-06 16:18:59,2026-09-06,16,1,8950.0,ML старт,0.0,False
3fa8df670a54,180,2026-09-06 16:23:30,2026-09-06,16,1,2237.5,Алгоритмы старт,0.75,False
e79954d3ad2e,10,2026-09-06 16:25:37,2026-09-06,16,1,8450.0,Backend про,0.05586592178770955,False
de8ac2d44f84,310,2026-09-06 16:38:02,2026-09-06,16,2,14950.0,AI агенты + ML про,0.16480446927374304,False
b243d4b6d13b,528,2026-09-06 16:54:20,2026-09-06,16,1,8950.0,ML про,0.0,False
6f82dde64365,97,2026-09-06 17:27:55,2026-09-06,17,1,8950.0,Backend про,0.0,False
13d237b5c259,449,2026-09-06 17:28:24,2026-09-06,17,1,8950.0,Алгоритмы старт,0.0,False
4d079fde318f,278,2026-09-06 17:31:06,2026-09-06,17,2,14950.0,Аналитика про + Аналитика старт,0.16480446927374304,False
241fa44ea7fc,300,2026-09-06 17:58:00,2026-09-06,17,1,6950.0,Data Science,0.0,False
e40108b19785,251,2026-09-06 18:05:45,2026-09-06,18,1,9950.0,Мат анализ,0.0,False
94bd8b7c2af9,347,2026-09-06 18:35:08,2026-09-06,18,1,7475.0,Аналитика про,0.16480446927374304,False
43ce5ba51ed6,359,2026-09-06 18:40:33,2026-09-06,18,1,7475.0,Аналитика старт,0.16480446927374304,False
173861f846fb,399,2026-09-06 19:02:33,2026-09-06,19,1,8950.0,ML про,0.0,False
becd53bb1afa,530,2026-09-06 19:09:38,2026-09-06,19,1,8950.0,Аналитика про,0.0,False
9af733710a9e,396,2026-09-06 19:15:37,2026-09-06,19,1,9950.0,Мат анализ,0.0,False
03c689702a90,604,2026-09-06 19:17:57,2026-09-06,19,1,8950.0,Аналитика старт,0.0,False
20f2a647f99f,593,2026-09-06 19:53:15,2026-09-06,19,1,9950.0,Мат анализ,0.0,False
1c0006904bbf,454,2026-09-07 04:33:26,2026-09-07,4,1,8950.0,ML про,0.0,False
f25c687e6f2e,63,2026-09-07 05:24:57,2026-09-07,5,1,8950.0,Алгоритмы про,0.0,True
2c3e2a6a9f5c,228,2026-09-07 07:42:35,2026-09-07,7,1,8950.0,AI агенты,0.0,True
21224e6af61c,13,2026-09-07 07:54:24,2026-09-07,7,1,8950.0,AI агенты,0.0,False
95da93eee837,465,2026-09-07 08:21:23,2026-09-07,8,1,4225.0,Алгоритмы,0.5753768844221105,False
6c9de7ee2fba,125,2026-09-07 08:46:37,2026-09-07,8,1,8950.0,ML про,0.0,False
0bc12978a74f,491,2026-09-07 09:04:54,2026-09-07,9,1,8950.0,Аналитика про,0.0,False
8114344b2b2c,100,2026-09-07 09:30:42,2026-09-07,9,1,8950.0,Backend старт,0.0,False
d4c81c018392,110,2026-09-07 10:27:06,2026-09-07,10,1,8950.0,AI агенты,0.0,False
7a2323bb9b96,119,2026-09-07 11:34:36,2026-09-07,11,1,8950.0,Алгоритмы про,0.0,False
73608b947132,102,2026-09-07 12:59:48,2026-09-07,12,2,12950.0,AI агенты + ML про,0.276536312849162,False
05d7c75600f6,204,2026-09-07 13:39:13,2026-09-07,13,1,8950.0,ML про,0.0,False
a29f1096fcbc,214,2026-09-07 14:02:50,2026-09-07,14,1,8950.0,AI агенты,0.0,False
b1c9fbe53416,254,2026-09-07 14:53:39,2026-09-07,14,2,14950.0,Алгоритмы про + Алгоритмы старт,0.16480446927374304,False
e5dd256d9238,246,2026-09-07 16:45:55,2026-09-07,16,1,9950.0,Мат анализ,0.0,False
50c7cfe51f89,509,2026-09-07 16:51:31,2026-09-07,16,1,18900.0,Теория вероятностей,0.0,False
c9d04384d675,72,2026-09-07 19:19:58,2026-09-07,19,2,13950.0,AI агенты + ML про,0.22067039106145248,False
b6e82d4da7bf,78,2026-09-08 05:10:30,2026-09-08,5,1,6950.0,Data Science,0.0,False
f78f32b80ece,548,2026-09-08 12:45:32,2026-09-08,12,2,13950.0,AI агенты + ML про,0.22067039106145248,False
2c534728442f,429,2026-09-08 13:04:06,2026-09-08,13,1,9950.0,Мат анализ,0.0,False
0cd5a813f46e,499,2026-09-08 13:24:34,2026-09-08,13,1,8950.0,Аналитика про,0.0,False
298931771c6e,68,2026-09-08 17:53:12,2026-09-08,17,2,15000.0,Алгоритмы про + Алгоритмы старт,0.16201117318435754,False
5ac38ca1aca2,456,2026-09-08 17:57:42,2026-09-08,17,1,9950.0,Мат анализ,0.0,False
a29f44a5b469,190,2026-09-09 02:52:43,2026-09-09,2,1,9950.0,Мат анализ,0.0,False
4243bc8394d0,108,2026-09-09 04:53:08,2026-09-09,4,1,6975.0,AI агенты,0.22067039106145248,False
a3a96a0c8de6,80,2026-09-09 04:53:08,2026-09-09,4,1,6975.0,ML про,0.22067039106145248,False
64e40b0854c2,358,2026-09-09 06:30:33,2026-09-09,6,1,8450.0,Аналитика про,0.05586592178770955,False
3e5b8df8c478,224,2026-09-09 08:55:28,2026-09-09,8,1,8450.0,Аналитика про,0.05586592178770955,False
553121f1cc31,438,2026-09-09 13:24:37,2026-09-09,13,1,8950.0,Аналитика про,0.0,False
ba5f95f6652b,283,2026-09-09 13:34:09,2026-09-09,13,2,14950.0,AI агенты + ML про,0.16480446927374304,False
f08f3321f63b,381,2026-09-09 14:46:43,2026-09-09,14,1,8950.0,Аналитика старт,0.0,False
01d388b9eca4,212,2026-09-09 15:03:44,2026-09-09,15,2,14950.0,Алгоритмы про + Алгоритмы старт,0.16480446927374304,False
c459129d4cd9,567,2026-09-09 15:06:26,2026-09-09,15,2,14950.0,AI агенты + Алгоритмы про,0.16480446927374304,False
c6071d533515,337,2026-09-09 15:41:19,2026-09-09,15,1,7475.0,Алгоритмы про,0.16480446927374304,False
2f1c95088091,349,2026-09-09 16:10:16,2026-09-09,16,1,7475.0,Алгоритмы старт,0.16480446927374304,False
a3c89e5a1514,123,2026-09-09 16:23:01,2026-09-09,16,1,6450.0,Data Science,0.07194244604316546,False
15d283a3725d,444,2026-09-09 16:46:07,2026-09-09,16,2,14950.0,Алгоритмы про + Алгоритмы старт,0.16480446927374304,False
6f6c73ca78d6,36,2026-09-09 19:26:20,2026-09-09,19,5,44750.0,Алгоритмы + Дискретка + Линейная алгебра + Мат анализ + Теория вероятностей,0.10050251256281406,False
d1fa98f81530,407,2026-09-09 23:11:20,2026-09-09,23,1,8950.0,Линейная алгебра,0.10050251256281406,False
fe18ffcc4b48,196,2026-09-10 06:09:12,2026-09-10,6,1,9950.0,Линейная алгебра,0.0,False
